fileName,object,answer
6/13737.jpg,beef-curry,beef-curry
6/11068.jpg,beef-curry,beef-curry
6/13709.jpg,rice,beef-curry
6/15609.jpg,beef-curry,beef-curry
6/10952.jpg,beef-curry,beef-curry
6/523.jpg,beef-curry,beef-curry
6/535.jpg,beef-curry,beef-curry
6/11131.jpg,rice,beef-curry
6/10763.jpg,beef-curry,beef-curry
6/11234.jpg,beef-curry,beef-curry
6/11383.jpg,beef-curry,beef-curry
6/552.jpg,beef-curry,beef-curry
6/11545.jpg,beef-curry,beef-curry
6/578.jpg,beef-curry,beef-curry
6/13794.jpg,rice,beef-curry
6/579.jpg,beef-curry,beef-curry
6/15044.jpg,rice,beef-curry
6/12897.jpg,beef-curry,beef-curry
6/555.jpg,beef-curry,beef-curry
6/540.jpg,beef-curry,beef-curry
6/12909.jpg,beef-curry,beef-curry
6/12880.jpg,rice,beef-curry
6/15876.jpg,miso-soup,beef-curry
6/557.jpg,beef-curry,beef-curry
6/9272.jpg,beef-curry,beef-curry
17/16022.jpg,hamburger,hamburger
17/13760.jpg,rice,hamburger
17/9295.jpg,hamburger,hamburger
17/16023.jpg,hamburger,hamburger
17/1634.jpg,hamburger,hamburger
17/14757.jpg,hamburger,hamburger
17/1609.jpg,rice,hamburger
17/10657.jpg,hamburger,hamburger
17/13766.jpg,rice,hamburger
17/14381.jpg,hamburger,hamburger
17/16025.jpg,hamburger,hamburger
17/1593.jpg,hamburger,hamburger
17/1683.jpg,hamburger,hamburger
17/1682.jpg,hamburger,hamburger
17/15561.jpg,hamburger,hamburger
17/1643.jpg,hamburger,hamburger
17/15827.jpg,hamburger,hamburger
17/11089.jpg,hamburger,hamburger
17/1685.jpg,rice,hamburger
17/1653.jpg,hamburger,hamburger
17/1686.jpg,hamburger,hamburger
17/1687.jpg,hamburger,hamburger
17/15582.jpg,hamburger,hamburger
17/1661.jpg,hamburger,hamburger
17/1689.jpg,hamburger,hamburger
17/11687.jpg,hamburger,hamburger
17/1677.jpg,hamburger,hamburger
17/16099.jpg,hamburger,hamburger
17/15143.jpg,hamburger,hamburger
17/14314.jpg,rice,hamburger
17/1670.jpg,hamburger,hamburger
17/11118.jpg,hamburger,hamburger
17/1665.jpg,hamburger,hamburger
17/1616.jpg,hamburger,hamburger
17/15331.jpg,hamburger,hamburger
17/1603.jpg,hamburger,hamburger
17/15045.jpg,hamburger,hamburger
17/1600.jpg,hamburger,hamburger
17/1638.jpg,hamburger,hamburger
17/1598.jpg,hamburger,hamburger
17/1639.jpg,hamburger,hamburger
17/1613.jpg,rice,hamburger
17/14771.jpg,hamburger,hamburger
17/15283.jpg,rice,hamburger
1/5109.jpg,rice,rice
1/11956.jpg,rice,rice
1/10645.jpg,rice,rice
1/15113.jpg,rice,rice
1/13991.jpg,rice,rice
1/16590.jpg,rice,rice
1/12245.jpg,rice,rice
1/14420.jpg,rice,rice
1/9320.jpg,rice,rice
1/11161.jpg,rice,rice
1/15850.jpg,rice,rice
1/15924.jpg,rice,rice
1/13819.jpg,rice,rice
1/61.jpg,rice,rice
1/15505.jpg,rice,rice
1/14828.jpg,rice,rice
1/14357.jpg,rice,rice
1/14237.jpg,rice,rice
1/11159.jpg,rice,rice
1/12082.jpg,rice,rice
1/64.jpg,rice,rice
1/8.jpg,rice,rice
1/72.jpg,rice,rice
1/11576.jpg,rice,rice
1/4004.jpg,rice,rice
1/14036.jpg,rice,rice
1/14751.jpg,rice,rice
1/15842.jpg,rice,rice
1/12095.jpg,rice,rice
1/13406.jpg,rice,rice
1/7054.jpg,egg-sunny-side-up,rice
1/14124.jpg,rice,rice
1/13273.jpg,rice,rice
1/15366.jpg,rice,rice
1/16691.jpg,rice,rice
1/15373.jpg,rice,rice
1/11459.jpg,rice,rice
1/10633.jpg,rice,rice
1/17.jpg,rice,rice
1/13264.jpg,rice,rice
1/16686.jpg,rice,rice
1/14495.jpg,rice,rice
1/15589.jpg,rice,rice
1/4931.jpg,rice,rice
1/14240.jpg,rice,rice
1/13739.jpg,rice,rice
1/13704.jpg,rice,rice
1/15771.jpg,rice,rice
1/14651.jpg,rice,rice
1/15559.jpg,rice,rice
1/14451.jpg,rice,rice
1/13276.jpg,rice,rice
1/16695.jpg,rice,rice
1/11138.jpg,rice,rice
1/16290.jpg,rice,rice
1/10.jpg,rice,rice
1/15564.jpg,rice,rice
1/16060.jpg,rice,rice
1/15019.jpg,rice,rice
1/11337.jpg,rice,rice
1/13723.jpg,rice,rice
1/11732.jpg,rice,rice
1/20.jpg,rice,rice
1/14853.jpg,rice,rice
1/15797.jpg,rice,rice
1/14728.jpg,rice,rice
1/13734.jpg,rice,rice
1/15812.jpg,rice,rice
1/11094.jpg,rice,rice
1/5149.jpg,rice,rice
1/33.jpg,rice,rice
1/13724.jpg,rice,rice
1/14923.jpg,rice,rice
1/15803.jpg,rice,rice
1/16701.jpg,rice,rice
1/18.jpg,rice,rice
1/14699.jpg,rice,rice
1/14289.jpg,rice,rice
1/15419.jpg,rice,rice
1/13732.jpg,rice,rice
1/10993.jpg,rice,rice
1/31.jpg,rice,rice
1/15545.jpg,rice,rice
1/13806.jpg,rice,rice
1/15085.jpg,rice,rice
1/9100.jpg,rice,rice
1/5075.jpg,rice,rice
1/14577.jpg,rice,rice
1/11962.jpg,rice,rice
1/5.jpg,rice,rice
1/14603.jpg,rice,rice
1/14818.jpg,rice,rice
1/13780.jpg,rice,rice
1/15440.jpg,rice,rice
1/11593.jpg,rice,rice
1/14170.jpg,rice,rice
1/78.jpg,rice,rice
1/13182.jpg,rice,rice
1/11568.jpg,rice,rice
1/15849.jpg,rice,rice
1/14799.jpg,rice,rice
1/16164.jpg,rice,rice
1/14203.jpg,rice,rice
1/45.jpg,rice,rice
1/14605.jpg,rice,rice
1/90.jpg,rice,rice
1/13988.jpg,rice,rice
1/13787.jpg,rice,rice
1/9104.jpg,rice,rice
1/15687.jpg,rice,rice
1/91.jpg,rice,rice
10/14769.jpg,miso-soup,other
10/995.jpg,rice,other
10/951.jpg,miso-soup,other
10/14264.jpg,miso-soup,other
10/903.jpg,rice,other
10/13769.jpg,rice,other
10/13784.jpg,rice,other
10/14764.jpg,miso-soup,other
19/14437.jpg,sandwiches,sandwiches
19/1795.jpg,sandwiches,sandwiches
19/1813.jpg,sandwiches,sandwiches
19/1812.jpg,sandwiches,sandwiches
19/1816.jpg,sandwiches,sandwiches
19/1793.jpg,sandwiches,sandwiches
19/13611.jpg,sandwiches,sandwiches
19/1800.jpg,sandwiches,sandwiches
19/1873.jpg,sandwiches,sandwiches
19/1872.jpg,sandwiches,sandwiches
19/1858.jpg,sandwiches,sandwiches
19/1859.jpg,sandwiches,sandwiches
19/14693.jpg,sandwiches,sandwiches
19/13710.jpg,sandwiches,sandwiches
19/14479.jpg,sandwiches,sandwiches
19/14450.jpg,sandwiches,sandwiches
19/1891.jpg,sandwiches,sandwiches
19/1847.jpg,sandwiches,sandwiches
19/14674.jpg,sandwiches,sandwiches
19/1879.jpg,sandwiches,sandwiches
19/1850.jpg,sandwiches,sandwiches
19/1840.jpg,sandwiches,sandwiches
19/1841.jpg,sandwiches,sandwiches
19/1857.jpg,sandwiches,sandwiches
19/1856.jpg,sandwiches,sandwiches
19/1819.jpg,sandwiches,sandwiches
19/1826.jpg,sandwiches,sandwiches
19/1833.jpg,sandwiches,sandwiches
19/1823.jpg,sandwiches,sandwiches
19/9305.jpg,sandwiches,sandwiches
19/1834.jpg,sandwiches,sandwiches
19/1835.jpg,sandwiches,sandwiches
26/15767.jpg,miso-soup,other
81/13732.jpg,rice,other
86/15908.jpg,rice,other
86/10668.jpg,rice,other
44/14595.jpg,rice,other
44/14003.jpg,rice,other
88/11962.jpg,rice,other
38/7321.jpg,rice,other
38/3736.jpg,rice,other
36/14621.jpg,rice,miso-soup
36/3587.jpg,miso-soup,miso-soup
36/14769.jpg,miso-soup,miso-soup
36/15310.jpg,rice,miso-soup
36/956.jpg,miso-soup,miso-soup
36/4606.jpg,rice,miso-soup
36/16590.jpg,rice,miso-soup
36/89.jpg,rice,miso-soup
36/14152.jpg,rice,miso-soup
36/9042.jpg,miso-soup,miso-soup
36/14805.jpg,miso-soup,miso-soup
36/15104.jpg,miso-soup,miso-soup
36/13763.jpg,rice,miso-soup
36/13776.jpg,rice,miso-soup
36/15878.jpg,rice,miso-soup
36/15663.jpg,rice,miso-soup
36/3591.jpg,miso-soup,miso-soup
36/3552.jpg,miso-soup,miso-soup
36/3581.jpg,miso-soup,miso-soup
36/10910.jpg,rice,miso-soup
36/13968.jpg,rice,miso-soup
36/14593.jpg,rice,miso-soup
36/4953.jpg,rice,miso-soup
36/3557.jpg,miso-soup,miso-soup
36/3569.jpg,miso-soup,miso-soup
36/14817.jpg,rice,miso-soup
36/4004.jpg,rice,miso-soup
36/15300.jpg,rice,miso-soup
36/12485.jpg,rice,miso-soup
36/11615.jpg,rice,miso-soup
36/15895.jpg,rice,miso-soup
36/10641.jpg,miso-soup,miso-soup
36/9045.jpg,miso-soup,miso-soup
36/3540.jpg,miso-soup,miso-soup
36/13677.jpg,miso-soup,miso-soup
36/15038.jpg,rice,miso-soup
36/10746.jpg,miso-soup,miso-soup
36/4300.jpg,rice,miso-soup
36/11100.jpg,miso-soup,miso-soup
36/14087.jpg,rice,miso-soup
36/13702.jpg,rice,miso-soup
36/15818.jpg,miso-soup,miso-soup
36/4936.jpg,rice,miso-soup
36/3524.jpg,miso-soup,miso-soup
36/15832.jpg,rice,miso-soup
36/13700.jpg,rice,miso-soup
36/15416.jpg,miso-soup,miso-soup
36/15833.jpg,rice,miso-soup
36/15589.jpg,rice,miso-soup
36/3519.jpg,miso-soup,miso-soup
36/3509.jpg,miso-soup,miso-soup
36/477.jpg,rice,miso-soup
36/12625.jpg,rice,miso-soup
36/14917.jpg,rice,miso-soup
36/10741.jpg,miso-soup,miso-soup
36/13857.jpg,rice,miso-soup
36/3522.jpg,miso-soup,miso-soup
36/15767.jpg,miso-soup,miso-soup
36/15613.jpg,rice,miso-soup
36/12632.jpg,miso-soup,miso-soup
36/925.jpg,rice,miso-soup
36/15362.jpg,miso-soup,miso-soup
36/3523.jpg,miso-soup,miso-soup
36/16060.jpg,rice,miso-soup
36/14878.jpg,rice,miso-soup
36/9215.jpg,miso-soup,miso-soup
36/14071.jpg,rice,miso-soup
36/3499.jpg,miso-soup,miso-soup
36/3498.jpg,miso-soup,miso-soup
36/15352.jpg,rice,miso-soup
36/479.jpg,rice,miso-soup
36/14886.jpg,miso-soup,miso-soup
36/3505.jpg,miso-soup,miso-soup
36/10610.jpg,miso-soup,miso-soup
36/15973.jpg,rice,miso-soup
36/14728.jpg,rice,miso-soup
36/13734.jpg,rice,miso-soup
36/4337.jpg,rice,miso-soup
36/15621.jpg,rice,miso-soup
36/14885.jpg,rice,miso-soup
36/16062.jpg,rice,miso-soup
36/15221.jpg,rice,miso-soup
36/9367.jpg,miso-soup,miso-soup
36/14923.jpg,rice,miso-soup
36/13731.jpg,rice,miso-soup
36/15585.jpg,rice,miso-soup
36/3503.jpg,miso-soup,miso-soup
36/13690.jpg,rice,miso-soup
36/10602.jpg,miso-soup,miso-soup
36/9358.jpg,miso-soup,miso-soup
36/15342.jpg,rice,miso-soup
36/16689.jpg,rice,miso-soup
36/13726.jpg,rice,miso-soup
36/15747.jpg,rice,miso-soup
36/25.jpg,rice,miso-soup
36/3565.jpg,miso-soup,miso-soup
36/14364.jpg,rice,miso-soup
36/9302.jpg,miso-soup,miso-soup
36/11156.jpg,rice,miso-soup
36/13754.jpg,rice,miso-soup
36/11590.jpg,rice,miso-soup
36/14826.jpg,rice,miso-soup
36/3558.jpg,miso-soup,miso-soup
36/15521.jpg,rice,miso-soup
36/14763.jpg,rice,miso-soup
36/14987.jpg,rice,miso-soup
36/15440.jpg,rice,miso-soup
36/14206.jpg,rice,miso-soup
36/3567.jpg,miso-soup,miso-soup
36/15530.jpg,rice,miso-soup
36/13182.jpg,rice,miso-soup
36/11597.jpg,rice,miso-soup
36/15691.jpg,rice,miso-soup
36/13948.jpg,rice,miso-soup
36/965.jpg,rice,miso-soup
36/14571.jpg,rice,miso-soup
36/13236.jpg,miso-soup,miso-soup
36/13815.jpg,rice,miso-soup
36/3576.jpg,miso-soup,miso-soup
36/14822.jpg,rice,miso-soup
36/9298.jpg,miso-soup,miso-soup
36/13988.jpg,rice,miso-soup
36/13787.jpg,rice,miso-soup
36/16601.jpg,rice,miso-soup
36/15888.jpg,miso-soup,miso-soup
36/91.jpg,rice,miso-soup
31/11956.jpg,rice,other
31/3081.jpg,rice,other
31/15820.jpg,miso-soup,other
91/5109.jpg,rice,other
91/15098.jpg,rice,other
91/15924.jpg,rice,other
91/5127.jpg,rice,other
91/15601.jpg,rice,other
91/16263.jpg,rice,other
91/16674.jpg,rice,other
91/15545.jpg,rice,other
91/15692.jpg,rice,other
62/13695.jpg,rice,other
54/14364.jpg,rice,other
54/14239.jpg,rice,other
54/16217.jpg,rice,other
98/13760.jpg,rice,other
98/11161.jpg,rice,other
98/1621.jpg,hamburger,other
98/16486.jpg,hamburger,other
98/15350.jpg,hamburger,other
98/15594.jpg,rice,other
98/14923.jpg,rice,other
98/1664.jpg,rice,other
98/11156.jpg,rice,other
98/15332.jpg,rice,other
98/13785.jpg,rice,other
30/12082.jpg,rice,other
37/15925.jpg,rice,other
37/11975.jpg,rice,other
39/15621.jpg,rice,other
99/5135.jpg,rice,other
99/5518.jpg,rice,other
99/13968.jpg,rice,other
99/12625.jpg,rice,other
99/14531.jpg,rice,other
99/13293.jpg,rice,other
99/12572.jpg,rice,other
99/12606.jpg,rice,other
99/4973.jpg,rice,other
55/14806.jpg,rice,other
55/5522.jpg,rice,other
55/11156.jpg,rice,other
55/5512.jpg,rice,other
55/15875.jpg,rice,other
97/13546.jpg,rice,other
63/28.jpg,rice,other
63/13733.jpg,rice,other
64/15766.jpg,rice,other
64/15393.jpg,rice,other
64/15534.jpg,miso-soup,other
90/12245.jpg,rice,other
90/16634.jpg,rice,other
90/12184.jpg,rice,other
90/16675.jpg,rice,other
90/12175.jpg,rice,other
90/5512.jpg,rice,other
46/13822.jpg,rice,other
46/13887.jpg,rice,other
46/13331.jpg,rice,other
41/14903.jpg,rice,other
83/14900.jpg,rice,other
77/15621.jpg,rice,other
48/4748.jpg,rice,other
70/13748.jpg,rice,other
70/15213.jpg,rice,other
70/15179.jpg,rice,other
70/5161.jpg,rice,other
70/13690.jpg,rice,other
70/11156.jpg,rice,other
70/15286.jpg,rice,other
84/15718.jpg,rice,other
24/13607.jpg,ramen-noodle,other
24/2366.jpg,ramen-noodle,other
24/2379.jpg,ramen-noodle,other
24/2387.jpg,ramen-noodle,other
23/15846.jpg,rice,ramen-noodle
23/11604.jpg,ramen-noodle,ramen-noodle
23/10724.jpg,ramen-noodle,ramen-noodle
23/9040.jpg,ramen-noodle,ramen-noodle
23/2275.jpg,ramen-noodle,ramen-noodle
23/14970.jpg,ramen-noodle,ramen-noodle
23/10733.jpg,ramen-noodle,ramen-noodle
23/15707.jpg,rice,ramen-noodle
23/11603.jpg,rice,ramen-noodle
23/14815.jpg,ramen-noodle,ramen-noodle
23/14624.jpg,ramen-noodle,ramen-noodle
23/16386.jpg,ramen-noodle,ramen-noodle
23/15329.jpg,ramen-noodle,ramen-noodle
23/9284.jpg,ramen-noodle,ramen-noodle
23/14859.jpg,ramen-noodle,ramen-noodle
23/9142.jpg,ramen-noodle,ramen-noodle
23/14905.jpg,ramen-noodle,ramen-noodle
23/10974.jpg,ramen-noodle,ramen-noodle
23/14696.jpg,ramen-noodle,ramen-noodle
23/2216.jpg,ramen-noodle,ramen-noodle
23/11314.jpg,ramen-noodle,ramen-noodle
23/14697.jpg,ramen-noodle,ramen-noodle
23/16090.jpg,ramen-noodle,ramen-noodle
23/2207.jpg,ramen-noodle,ramen-noodle
23/9193.jpg,ramen-noodle,ramen-noodle
23/2212.jpg,ramen-noodle,ramen-noodle
23/14860.jpg,ramen-noodle,ramen-noodle
23/15015.jpg,ramen-noodle,ramen-noodle
23/2238.jpg,ramen-noodle,ramen-noodle
23/13712.jpg,rice,ramen-noodle
23/2205.jpg,ramen-noodle,ramen-noodle
23/16051.jpg,ramen-noodle,ramen-noodle
23/2234.jpg,ramen-noodle,ramen-noodle
23/14065.jpg,ramen-noodle,ramen-noodle
23/11487.jpg,ramen-noodle,ramen-noodle
23/2235.jpg,ramen-noodle,ramen-noodle
23/2196.jpg,ramen-noodle,ramen-noodle
23/2223.jpg,ramen-noodle,ramen-noodle
23/16665.jpg,ramen-noodle,ramen-noodle
23/2236.jpg,ramen-noodle,ramen-noodle
23/16089.jpg,ramen-noodle,ramen-noodle
23/2193.jpg,ramen-noodle,ramen-noodle
23/11494.jpg,ramen-noodle,ramen-noodle
23/16660.jpg,rice,ramen-noodle
23/15195.jpg,ramen-noodle,ramen-noodle
23/15750.jpg,ramen-noodle,ramen-noodle
23/2225.jpg,ramen-noodle,ramen-noodle
23/14061.jpg,rice,ramen-noodle
23/2230.jpg,ramen-noodle,ramen-noodle
23/15592.jpg,ramen-noodle,ramen-noodle
23/9060.jpg,ramen-noodle,ramen-noodle
23/14562.jpg,ramen-noodle,ramen-noodle
23/15318.jpg,ramen-noodle,ramen-noodle
23/10711.jpg,ramen-noodle,ramen-noodle
23/15523.jpg,ramen-noodle,ramen-noodle
23/2240.jpg,ramen-noodle,ramen-noodle
23/13743.jpg,rice,ramen-noodle
23/15285.jpg,ramen-noodle,ramen-noodle
23/13627.jpg,ramen-noodle,ramen-noodle
23/14389.jpg,ramen-noodle,ramen-noodle
23/15685.jpg,miso-soup,ramen-noodle
23/14773.jpg,ramen-noodle,ramen-noodle
23/2244.jpg,ramen-noodle,ramen-noodle
23/11555.jpg,ramen-noodle,ramen-noodle
23/13624.jpg,ramen-noodle,ramen-noodle
23/11379.jpg,ramen-noodle,ramen-noodle
23/11621.jpg,ramen-noodle,ramen-noodle
23/13037.jpg,ramen-noodle,ramen-noodle
23/10714.jpg,ramen-noodle,ramen-noodle
23/13816.jpg,ramen-noodle,ramen-noodle
15/1459.jpg,rice,other
3/277.jpg,fried-rice,other
3/13790.jpg,rice,other
3/15718.jpg,rice,other
12/1192.jpg,toast,toast
12/13013.jpg,toast,toast
12/1150.jpg,toast,toast
12/1146.jpg,toast,toast
12/6952.jpg,toast,toast
12/13986.jpg,toast,toast
12/1184.jpg,toast,toast
12/14627.jpg,toast,toast
12/13014.jpg,toast,toast
12/13015.jpg,toast,toast
12/14424.jpg,toast,toast
12/1197.jpg,toast,toast
12/13994.jpg,toast,toast
12/13994.jpg,egg-sunny-side-up,toast
12/9290.jpg,toast,toast
12/1155.jpg,toast,toast
12/11869.jpg,rice,toast
12/12998.jpg,toast,toast
12/1124.jpg,toast,toast
12/1134.jpg,toast,toast
12/1109.jpg,toast,toast
12/14727.jpg,toast,toast
12/11069.jpg,toast,toast
12/10969.jpg,toast,toast
12/7011.jpg,egg-sunny-side-up,toast
12/6904.jpg,egg-sunny-side-up,toast
12/1139.jpg,toast,toast
12/1115.jpg,toast,toast
12/9158.jpg,toast,toast
12/12995.jpg,toast,toast
12/1102.jpg,toast,toast
