fileName,object,answer
92/14064.jpg,Japanese-tofu-and-vegetable-chowder,beef-bowl
92/15756.jpg,miso-soup,beef-bowl
92/12417.jpg,beef-bowl,beef-bowl
92/10601.jpg,beef-bowl,beef-bowl
92/12407.jpg,beef-bowl,beef-bowl
92/15552.jpg,beef-bowl,beef-bowl
92/12411.jpg,beef-bowl,beef-bowl
92/15380.jpg,rice,beef-bowl
92/12438.jpg,beef-bowl,beef-bowl
92/13741.jpg,beef-bowl,beef-bowl
92/12448.jpg,rice,beef-bowl
92/12465.jpg,beef-bowl,beef-bowl
92/12466.jpg,beef-bowl,beef-bowl
92/12088.jpg,beef-bowl,beef-bowl
66/6603.jpg,cabbage-roll,cabbage-roll
66/6629.jpg,cabbage-roll,cabbage-roll
66/6638.jpg,cabbage-roll,cabbage-roll
66/6605.jpg,cabbage-roll,cabbage-roll
66/6612.jpg,cabbage-roll,cabbage-roll
66/6648.jpg,cabbage-roll,cabbage-roll
66/6688.jpg,cabbage-roll,cabbage-roll
66/6666.jpg,cabbage-roll,cabbage-roll
66/6671.jpg,cabbage-roll,cabbage-roll
66/6668.jpg,cabbage-roll,cabbage-roll
66/6641.jpg,cabbage-roll,cabbage-roll
66/6642.jpg,cabbage-roll,cabbage-roll
66/6646.jpg,cabbage-roll,cabbage-roll
66/16717.jpg,cabbage-roll,cabbage-roll
66/6687.jpg,cabbage-roll,cabbage-roll
66/6637.jpg,cabbage-roll,cabbage-roll
66/16764.jpg,cabbage-roll,cabbage-roll
66/6594.jpg,cabbage-roll,cabbage-roll
66/6619.jpg,cabbage-roll,cabbage-roll
66/6624.jpg,cabbage-roll,cabbage-roll
66/6593.jpg,cabbage-roll,cabbage-roll
50/11215.jpg,sukiyaki,sukiyaki
50/5083.jpg,sukiyaki,sukiyaki
50/4996.jpg,sukiyaki,sukiyaki
50/5081.jpg,sukiyaki,sukiyaki
50/11213.jpg,sukiyaki,sukiyaki
50/5084.jpg,sukiyaki,sukiyaki
50/4990.jpg,sukiyaki,sukiyaki
50/5078.jpg,sukiyaki,sukiyaki
50/5045.jpg,simmered-pork,sukiyaki
50/5037.jpg,sukiyaki,sukiyaki
50/5021.jpg,sukiyaki,sukiyaki
50/5024.jpg,sukiyaki,sukiyaki
50/5027.jpg,sukiyaki,sukiyaki
50/9375.jpg,sukiyaki,sukiyaki
50/9374.jpg,sukiyaki,sukiyaki
50/5001.jpg,sukiyaki,sukiyaki
50/5011.jpg,sukiyaki,sukiyaki
50/5010.jpg,sukiyaki,sukiyaki
50/5013.jpg,rice,sukiyaki
50/5060.jpg,sukiyaki,sukiyaki
50/11209.jpg,sukiyaki,sukiyaki
50/5062.jpg,sukiyaki,sukiyaki
50/5067.jpg,sukiyaki,sukiyaki
50/5071.jpg,sukiyaki,sukiyaki
50/11218.jpg,sukiyaki,sukiyaki
68/6831.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7131.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7131.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7290.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6832.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7287.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7056.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7308.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6820.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6798.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7322.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6885.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7185.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7032.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6845.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7186.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6878.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7223.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6934.jpg,rice,egg-sunny-side-up
68/7183.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6855.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6880.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7142.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6842.jpg,egg-sunny-side-up,egg-sunny-side-up
68/38.jpg,rice,egg-sunny-side-up
68/6872.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6858.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7158.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6859.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6849.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6860.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7229.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6877.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7273.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6794.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6811.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6807.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6796.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6812.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7301.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6963.jpg,fermented-soybeans,egg-sunny-side-up
68/7262.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6975.jpg,egg-sunny-side-up,egg-sunny-side-up
68/7115.jpg,egg-sunny-side-up,egg-sunny-side-up
68/6828.jpg,egg-sunny-side-up,egg-sunny-side-up
57/5690.jpg,nanbanzuke,nanbanzuke
57/5691.jpg,nanbanzuke,nanbanzuke
57/5725.jpg,nanbanzuke,nanbanzuke
57/5735.jpg,nanbanzuke,nanbanzuke
57/5734.jpg,nanbanzuke,nanbanzuke
57/5737.jpg,nanbanzuke,nanbanzuke
57/5744.jpg,nanbanzuke,nanbanzuke
57/5745.jpg,nanbanzuke,nanbanzuke
57/5785.jpg,nanbanzuke,nanbanzuke
57/5781.jpg,nanbanzuke,nanbanzuke
57/5755.jpg,nanbanzuke,nanbanzuke
57/5754.jpg,nanbanzuke,nanbanzuke
57/5770.jpg,nanbanzuke,nanbanzuke
57/5767.jpg,nanbanzuke,nanbanzuke
57/5762.jpg,nanbanzuke,nanbanzuke
57/5749.jpg,nanbanzuke,nanbanzuke
57/5712.jpg,nanbanzuke,nanbanzuke
57/5711.jpg,nanbanzuke,nanbanzuke
57/5714.jpg,nanbanzuke,nanbanzuke
57/5715.jpg,nanbanzuke,nanbanzuke
57/5702.jpg,nanbanzuke,nanbanzuke
32/3140.jpg,croquette,croquette
32/3155.jpg,croquette,croquette
32/3180.jpg,croquette,croquette
32/3152.jpg,croquette,croquette
32/3153.jpg,croquette,croquette
32/15658.jpg,pilaf,croquette
32/3144.jpg,croquette,croquette
32/3137.jpg,croquette,croquette
32/3136.jpg,croquette,croquette
32/3120.jpg,croquette,croquette
32/3096.jpg,croquette,croquette
32/3118.jpg,croquette,croquette
32/3132.jpg,croquette,croquette
32/11500.jpg,rice,croquette
32/13319.jpg,croquette,croquette
32/3100.jpg,croquette,croquette
32/3110.jpg,croquette,croquette
32/13692.jpg,croquette,croquette
32/3106.jpg,croquette,croquette
32/3161.jpg,croquette,croquette
32/3162.jpg,croquette,croquette
32/10908.jpg,croquette,croquette
32/3167.jpg,croquette,croquette
32/3166.jpg,croquette,croquette
32/3159.jpg,croquette,croquette
35/3430.jpg,vegetable-tempura,vegetable-tempura
35/3431.jpg,vegetable-tempura,vegetable-tempura
35/3397.jpg,vegetable-tempura,vegetable-tempura
35/3422.jpg,vegetable-tempura,vegetable-tempura
35/9078.jpg,vegetable-tempura,vegetable-tempura
35/3420.jpg,vegetable-tempura,vegetable-tempura
35/3490.jpg,vegetable-tempura,vegetable-tempura
35/3452.jpg,vegetable-tempura,vegetable-tempura
35/3487.jpg,vegetable-tempura,vegetable-tempura
35/3479.jpg,vegetable-tempura,vegetable-tempura
35/3483.jpg,vegetable-tempura,vegetable-tempura
35/3442.jpg,vegetable-tempura,vegetable-tempura
35/15941.jpg,vegetable-tempura,vegetable-tempura
35/15941.jpg,rice-ball,vegetable-tempura
35/16699.jpg,rice,vegetable-tempura
35/3465.jpg,vegetable-tempura,vegetable-tempura
35/3460.jpg,vegetable-tempura,vegetable-tempura
35/3475.jpg,vegetable-tempura,vegetable-tempura
35/3489.jpg,vegetable-tempura,vegetable-tempura
35/3405.jpg,vegetable-tempura,vegetable-tempura
35/3406.jpg,vegetable-tempura,vegetable-tempura
35/3403.jpg,vegetable-tempura,vegetable-tempura
35/3414.jpg,vegetable-tempura,vegetable-tempura
35/3414.jpg,tempura,vegetable-tempura
35/3429.jpg,vegetable-tempura,vegetable-tempura
69/14026.jpg,fermented-soybeans,fermented-soybeans
69/7331.jpg,fermented-soybeans,fermented-soybeans
69/7334.jpg,fermented-soybeans,fermented-soybeans
69/7337.jpg,rice,fermented-soybeans
69/13887.jpg,rice,fermented-soybeans
69/13273.jpg,rice,fermented-soybeans
69/7387.jpg,fermented-soybeans,fermented-soybeans
69/7350.jpg,fermented-soybeans,fermented-soybeans
69/7352.jpg,fermented-soybeans,fermented-soybeans
69/7352.jpg,fermented-soybeans,fermented-soybeans
69/7384.jpg,stew,fermented-soybeans
69/7384.jpg,fermented-soybeans,fermented-soybeans
69/7409.jpg,fermented-soybeans,fermented-soybeans
69/7419.jpg,fermented-soybeans,fermented-soybeans
69/7395.jpg,fermented-soybeans,fermented-soybeans
69/7342.jpg,fermented-soybeans,fermented-soybeans
69/7340.jpg,fermented-soybeans,fermented-soybeans
69/7396.jpg,fermented-soybeans,fermented-soybeans
69/7433.jpg,fermented-soybeans,fermented-soybeans
69/7364.jpg,fermented-soybeans,fermented-soybeans
69/7417.jpg,fermented-soybeans,fermented-soybeans
69/7429.jpg,fermented-soybeans,fermented-soybeans
69/7398.jpg,fermented-soybeans,fermented-soybeans
69/7400.jpg,fermented-soybeans,fermented-soybeans
69/33.jpg,rice,fermented-soybeans
69/7389.jpg,fermented-soybeans,fermented-soybeans
69/7363.jpg,fermented-soybeans,fermented-soybeans
69/7361.jpg,fermented-soybeans,fermented-soybeans
69/7360.jpg,fermented-soybeans,fermented-soybeans
69/7338.jpg,fermented-soybeans,fermented-soybeans
69/14616.jpg,rice,fermented-soybeans
56/5653.jpg,sirloin-cutlet,sirloin-cutlet
56/5646.jpg,sirloin-cutlet,sirloin-cutlet
56/5687.jpg,sirloin-cutlet,sirloin-cutlet
56/5651.jpg,sirloin-cutlet,sirloin-cutlet
56/5669.jpg,sirloin-cutlet,sirloin-cutlet
56/5640.jpg,sirloin-cutlet,sirloin-cutlet
56/5681.jpg,sirloin-cutlet,sirloin-cutlet
56/5657.jpg,sirloin-cutlet,sirloin-cutlet
56/5591.jpg,sirloin-cutlet,sirloin-cutlet
56/5590.jpg,sirloin-cutlet,sirloin-cutlet
56/5633.jpg,sirloin-cutlet,sirloin-cutlet
56/9154.jpg,sirloin-cutlet,sirloin-cutlet
56/5622.jpg,sirloin-cutlet,sirloin-cutlet
56/5596.jpg,sirloin-cutlet,sirloin-cutlet
56/5621.jpg,sirloin-cutlet,sirloin-cutlet
56/15148.jpg,rice,sirloin-cutlet
56/5611.jpg,sirloin-cutlet,sirloin-cutlet
56/5604.jpg,sirloin-cutlet,sirloin-cutlet
56/15542.jpg,rice,sirloin-cutlet
56/37.jpg,rice,sirloin-cutlet
56/5616.jpg,sirloin-cutlet,sirloin-cutlet
56/5589.jpg,sirloin-cutlet,sirloin-cutlet
56/5601.jpg,sirloin-cutlet,sirloin-cutlet
56/5667.jpg,sirloin-cutlet,sirloin-cutlet
56/5670.jpg,sirloin-cutlet,sirloin-cutlet
56/5648.jpg,sirloin-cutlet,sirloin-cutlet
56/5649.jpg,sirloin-cutlet,sirloin-cutlet
56/5688.jpg,sirloin-cutlet,sirloin-cutlet
51/5109.jpg,rice,sweet-and-sour-pork
51/15106.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5136.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5127.jpg,rice,sweet-and-sour-pork
51/5126.jpg,grilled-eggplant,sweet-and-sour-pork
51/5092.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5142.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5143.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5182.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5144.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5179.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5184.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5163.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5160.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5165.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5170.jpg,rice,sweet-and-sour-pork
51/5173.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5101.jpg,rice,sweet-and-sour-pork
51/5089.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5099.jpg,sweet-and-sour-pork,sweet-and-sour-pork
51/5105.jpg,sweet-and-sour-pork,sweet-and-sour-pork
58/5874.jpg,boiled-fish,boiled-fish
58/5861.jpg,boiled-fish,boiled-fish
58/5876.jpg,boiled-fish,boiled-fish
58/5873.jpg,boiled-fish,boiled-fish
58/5864.jpg,boiled-fish,boiled-fish
58/5793.jpg,boiled-fish,boiled-fish
58/5814.jpg,boiled-fish,boiled-fish
58/5815.jpg,boiled-fish,boiled-fish
58/5811.jpg,boiled-fish,boiled-fish
58/5804.jpg,boiled-fish,boiled-fish
58/5797.jpg,boiled-fish,boiled-fish
58/5823.jpg,boiled-fish,boiled-fish
58/5799.jpg,boiled-fish,boiled-fish
58/5818.jpg,boiled-fish,boiled-fish
58/5825.jpg,boiled-fish,boiled-fish
58/10944.jpg,boiled-fish,boiled-fish
58/5841.jpg,boiled-fish,boiled-fish
58/5854.jpg,boiled-fish,boiled-fish
58/5857.jpg,boiled-fish,boiled-fish
58/5853.jpg,boiled-fish,boiled-fish
58/5887.jpg,boiled-fish,boiled-fish
58/5845.jpg,boiled-fish,boiled-fish
67/11956.jpg,rice,rolled-omelet
67/6777.jpg,rolled-omelet,rolled-omelet
67/6749.jpg,rolled-omelet,rolled-omelet
67/15075.jpg,rolled-omelet,rolled-omelet
67/6765.jpg,rolled-omelet,rolled-omelet
67/6766.jpg,rolled-omelet,rolled-omelet
67/6729.jpg,rolled-omelet,rolled-omelet
67/6714.jpg,rolled-omelet,rolled-omelet
67/6717.jpg,rolled-omelet,rolled-omelet
67/6713.jpg,rolled-omelet,rolled-omelet
67/6699.jpg,rolled-omelet,rolled-omelet
67/6704.jpg,rolled-omelet,rolled-omelet
67/6734.jpg,rolled-omelet,rolled-omelet
67/6709.jpg,rolled-omelet,rolled-omelet
67/13696.jpg,rice,rolled-omelet
67/13244.jpg,rice,rolled-omelet
67/6726.jpg,rolled-omelet,rolled-omelet
67/10774.jpg,rolled-omelet,rolled-omelet
67/6719.jpg,rolled-omelet,rolled-omelet
67/6718.jpg,rolled-omelet,rolled-omelet
67/6743.jpg,rolled-omelet,rolled-omelet
67/6740.jpg,rolled-omelet,rolled-omelet
67/6782.jpg,rolled-omelet,rolled-omelet
67/6779.jpg,rolled-omelet,rolled-omelet
67/6750.jpg,rolled-omelet,rolled-omelet
67/6746.jpg,vegetable-tempura,rolled-omelet
93/13358.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13371.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13366.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13363.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13360.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13299.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13304.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13339.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13704.jpg,rice,kinpira-style-sauteed-burdock
93/13302.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13303.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13291.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/15583.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13292.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13330.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13308.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13309.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13280.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13322.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13350.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13353.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13340.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
93/13355.jpg,kinpira-style-sauteed-burdock,kinpira-style-sauteed-burdock
94/12523.jpg,rice-ball,rice-ball
94/11558.jpg,rice-ball,rice-ball
94/12518.jpg,rice-ball,rice-ball
94/12531.jpg,rice-ball,rice-ball
94/12526.jpg,rice-ball,rice-ball
94/14938.jpg,rice-ball,rice-ball
94/12556.jpg,rice,rice-ball
94/12553.jpg,rice-ball,rice-ball
94/14928.jpg,rice-ball,rice-ball
94/12551.jpg,rice-ball,rice-ball
94/14924.jpg,rice-ball,rice-ball
94/15608.jpg,tempura-udon,rice-ball
94/15608.jpg,rice-ball,rice-ball
94/14936.jpg,rice-ball,rice-ball
94/14934.jpg,rice-ball,rice-ball
94/14210.jpg,soba-noodle,rice-ball
94/12516.jpg,rice-ball,rice-ball
94/14944.jpg,rice-ball,rice-ball
94/12501.jpg,rice-ball,rice-ball
94/14941.jpg,rice-ball,rice-ball
94/12538.jpg,rice,rice-ball
94/14942.jpg,rice-ball,rice-ball
60/6010.jpg,hambarg-steak,hambarg-steak
60/6011.jpg,hambarg-steak,hambarg-steak
60/6012.jpg,hambarg-steak,hambarg-steak
60/6016.jpg,hambarg-steak,hambarg-steak
60/6029.jpg,hambarg-steak,hambarg-steak
60/6014.jpg,hambarg-steak,hambarg-steak
60/5989.jpg,hambarg-steak,hambarg-steak
60/6064.jpg,hambarg-steak,hambarg-steak
60/15402.jpg,hambarg-steak,hambarg-steak
60/6061.jpg,hambarg-steak,hambarg-steak
60/15188.jpg,egg-sunny-side-up,hambarg-steak
60/6062.jpg,hambarg-steak,hambarg-steak
60/6088.jpg,hambarg-steak,hambarg-steak
60/6085.jpg,hambarg-steak,hambarg-steak
60/6047.jpg,hambarg-steak,hambarg-steak
60/6079.jpg,hambarg-steak,hambarg-steak
60/6078.jpg,hambarg-steak,hambarg-steak
60/6040.jpg,hambarg-steak,hambarg-steak
60/6082.jpg,hambarg-steak,hambarg-steak
60/9206.jpg,hambarg-steak,hambarg-steak
60/6080.jpg,hambarg-steak,hambarg-steak
60/6056.jpg,hambarg-steak,hambarg-steak
60/6019.jpg,hambarg-steak,hambarg-steak
60/6032.jpg,hambarg-steak,hambarg-steak
60/6037.jpg,hambarg-steak,hambarg-steak
60/6022.jpg,hambarg-steak,hambarg-steak
60/6021.jpg,hambarg-steak,hambarg-steak
34/3356.jpg,sauteed-spinach,sauteed-spinach
34/3357.jpg,sauteed-spinach,sauteed-spinach
34/3383.jpg,sauteed-spinach,sauteed-spinach
34/3350.jpg,sauteed-spinach,sauteed-spinach
34/3379.jpg,sauteed-spinach,sauteed-spinach
34/3390.jpg,sauteed-spinach,sauteed-spinach
34/3352.jpg,sauteed-spinach,sauteed-spinach
34/3320.jpg,sauteed-spinach,sauteed-spinach
34/7178.jpg,rice,sauteed-spinach
34/3294.jpg,sauteed-spinach,sauteed-spinach
34/3293.jpg,sauteed-spinach,sauteed-spinach
34/3325.jpg,sauteed-spinach,sauteed-spinach
34/3301.jpg,sauteed-spinach,sauteed-spinach
34/3316.jpg,sauteed-spinach,sauteed-spinach
34/3313.jpg,sauteed-spinach,sauteed-spinach
34/3339.jpg,sauteed-spinach,sauteed-spinach
34/3363.jpg,sauteed-spinach,sauteed-spinach
34/3348.jpg,sauteed-spinach,sauteed-spinach
34/3349.jpg,sauteed-spinach,sauteed-spinach
34/3370.jpg,sauteed-spinach,sauteed-spinach
34/3373.jpg,sauteed-spinach,sauteed-spinach
33/3237.jpg,grilled-eggplant,grilled-eggplant
33/3194.jpg,grilled-eggplant,grilled-eggplant
33/3230.jpg,grilled-eggplant,grilled-eggplant
33/3231.jpg,grilled-eggplant,grilled-eggplant
33/3226.jpg,grilled-eggplant,grilled-eggplant
33/3283.jpg,grilled-eggplant,grilled-eggplant
33/3242.jpg,grilled-eggplant,grilled-eggplant
33/3253.jpg,grilled-eggplant,grilled-eggplant
33/3285.jpg,grilled-eggplant,grilled-eggplant
33/3250.jpg,grilled-eggplant,grilled-eggplant
33/3286.jpg,grilled-eggplant,grilled-eggplant
33/3260.jpg,grilled-eggplant,grilled-eggplant
33/3277.jpg,grilled-eggplant,grilled-eggplant
33/3276.jpg,grilled-eggplant,grilled-eggplant
33/3265.jpg,grilled-eggplant,grilled-eggplant
33/3265.jpg,nanbanzuke,grilled-eggplant
33/3264.jpg,chicken-n-egg-on-rice,grilled-eggplant
33/3228.jpg,grilled-eggplant,grilled-eggplant
33/3229.jpg,grilled-eggplant,grilled-eggplant
33/3199.jpg,grilled-eggplant,grilled-eggplant
33/3212.jpg,grilled-eggplant,grilled-eggplant
20/1958.jpg,udon-noodle,udon-noodle
20/14581.jpg,udon-noodle,udon-noodle
20/1973.jpg,rice,udon-noodle
20/1972.jpg,udon-noodle,udon-noodle
20/1962.jpg,udon-noodle,udon-noodle
20/1977.jpg,udon-noodle,udon-noodle
20/1961.jpg,udon-noodle,udon-noodle
20/1960.jpg,udon-noodle,udon-noodle
20/15819.jpg,udon-noodle,udon-noodle
20/1910.jpg,udon-noodle,udon-noodle
20/1905.jpg,udon-noodle,udon-noodle
20/1901.jpg,udon-noodle,udon-noodle
20/16250.jpg,rice,udon-noodle
20/1917.jpg,udon-noodle,udon-noodle
20/1926.jpg,udon-noodle,udon-noodle
20/14476.jpg,rice,udon-noodle
20/1919.jpg,udon-noodle,udon-noodle
20/14671.jpg,udon-noodle,udon-noodle
20/1920.jpg,udon-noodle,udon-noodle
20/1896.jpg,udon-noodle,udon-noodle
20/1923.jpg,udon-noodle,udon-noodle
20/15784.jpg,udon-noodle,udon-noodle
20/1951.jpg,udon-noodle,udon-noodle
20/1950.jpg,udon-noodle,udon-noodle
20/11419.jpg,udon-noodle,udon-noodle
20/14039.jpg,rice,udon-noodle
20/1984.jpg,udon-noodle,udon-noodle
20/1943.jpg,udon-noodle,udon-noodle
20/15725.jpg,udon-noodle,udon-noodle
20/1954.jpg,udon-noodle,udon-noodle
